User ID,Traveler name,Traveler age,Traveler gender,Traveler nationality,Profile Type,Climate Pref,Primary Dest Type,Acc Pref,Transport Core Modes,Traveler Continent
U1269,Matteo,67,Male,Italian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Marche;Voiture;Bus,Europe
U1270,Lucía,45,Female,Spanish,Urbain/Luxe/Shopping,Temperate,City,Hotel,Taxi;Transports Publics;Tuk-Tuk,Europe
U1271,Zola,63,Female,South African,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Scooter;Tuk-Tuk;Vélo,Africa
U1272,Eyad,28,Male,Egyptian,Culturel/Histoire,Temperate,City,Guesthouse,Taxi;Bateau;Métro,Africa
U1273,Antoine,46,Male,French,Plage/Détente,Hot,Beach,Hotel,Transports Publics;Bateau;Tuk-Tuk,Europe
U1274,Ahmed,67,Male,Egyptian,Culturel/Histoire,Temperate,City,Airbnb,Voiture;Transports Publics;Tuk-Tuk,Africa
U1275,Damilola,56,Female,Nigerian,Culturel/Histoire,Temperate,City,Villa,Scooter;Bateau;Randonnée,Africa
U1276,Reema,29,Female,Saudi,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Scooter;Bus;Voiture,Asia
U1277,Khoa,41,Male,Vietnamese,Culturel/Histoire,Temperate,City,Hotel,Marche;Taxi;Vélo,Asia
U1278,Mandla,34,Male,South African,Culturel/Histoire,Temperate,City,Hostel,Taxi;Voiture (si isolé);Voiture,Africa
U1279,Ngozi,56,Female,Nigerian,Plage/Détente,Hot,Beach,Guesthouse,Voiture (si isolé);Vélo;Scooter,Africa
U1280,Emma,47,Female,Swedish,Exotique/Budget,Hot,Cultural/Nature,Hostel,Tuk-Tuk;4x4;Bus,Europe
U1281,Noah,59,Male,German,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Scooter;Randonnée;Métro,Europe
U1282,José,54,Male,Mexican,Plage/Détente,Hot,Beach,Villa,Randonnée;Bus;Vélo,North America
U1283,Irene,51,Female,Spanish,Plage/Détente,Hot,Beach,Villa,Scooter;Marche;Métro,Europe
U1284,Aiko,47,Female,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Transports Publics;Voiture;Randonnée,Asia
U1285,Ahmed,46,Male,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Scooter;Randonnée;Bateau,Africa
U1286,Daria,19,Female,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Taxi;4x4;Vélo,Europe
U1287,Hans,61,Male,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Taxi;Transports Publics;4x4,Europe
U1288,Shanti,66,Female,Indian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;Scooter;Vélo,Asia
U1289,Ksenia,60,Female,Russian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Vélo;Tuk-Tuk;Randonnée,Europe
U1290,Ji-Woo,24,Female,South Korean,Culturel/Histoire,Temperate,City,Hotel,Scooter;Transports Publics;Bus,Asia
U1291,Hà,32,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Transports Publics;Voiture;Tuk-Tuk,Asia
U1292,Bandar,46,Male,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Tuk-Tuk;Randonnée;Marche,Asia
U1293,Tara,55,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Hostel,4x4;Randonnée;Taxi,Asia
U1294,Valeria,63,Female,Mexican,Plage/Détente,Hot,Beach,Hostel,Bus;Métro;4x4,North America
U1295,Mai,42,Female,Vietnamese,Plage/Détente,Hot,Beach,Hostel,Bus;Voiture;Randonnée,Asia
U1296,Gabriela,53,Female,Colombian,Culturel/Histoire,Temperate,City,Hostel,Scooter;Tuk-Tuk;Voiture (si isolé),South America
U1297,Lena,34,Female,German,Plage/Détente,Hot,Beach,Airbnb,Randonnée;Voiture;Bus,Europe
U1298,Nkosi,35,Male,South African,Exotique/Budget,Hot,Cultural/Nature,Hotel,Scooter;Tuk-Tuk;Métro,Africa
U1299,Pedro,41,Male,Brazilian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Bus;Bateau;Randonnée,South America
U1300,Ksenia,51,Female,Russian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Randonnée;Métro;Scooter,Europe
U1301,Hana,42,Female,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Randonnée;Bateau;Scooter,Africa
U1302,Ksenia,56,Female,Russian,Culturel/Histoire,Temperate,City,Airbnb,Voiture (si isolé);Randonnée;Bus,Europe
U1303,Dmitry,27,Male,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Voiture;Bus;Métro,Europe
U1304,Mario,47,Male,Spanish,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Tuk-Tuk;Métro;Taxi,Europe
U1305,Mario,43,Male,Spanish,Culturel/Histoire,Temperate,City,Guesthouse,4x4;Voiture;Bateau,Europe
U1306,Nomusa,43,Female,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Transports Publics;Voiture (si isolé);Bus,Africa
U1307,Nour,26,Female,Egyptian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Marche;Scooter;Voiture (si isolé),Africa
U1308,Ava,65,Female,Australian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Transports Publics;Voiture;Scooter,Oceania
U1309,Erik,66,Male,Swedish,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Randonnée;Voiture (si isolé);4x4,Europe
U1310,Jorge,60,Male,Spanish,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Tuk-Tuk;Bus;Marche,Europe
U1311,Axel,50,Male,Swedish,Culturel/Histoire,Temperate,City,Villa,Transports Publics;Voiture;Scooter,Europe
U1312,Vivek,67,Male,Indian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture;Scooter;Voiture (si isolé),Asia
U1313,Aisha,18,Female,Saudi,Culturel/Histoire,Temperate,City,Airbnb,Marche;Vélo;Scooter,Asia
U1314,Sergey,19,Male,Russian,Exotique/Budget,Hot,Cultural/Nature,Villa,Bus;Voiture (si isolé);Tuk-Tuk,Europe
U1315,Aisha,56,Female,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Métro;Voiture;Scooter,Asia
U1316,Ada,63,Female,Nigerian,Culturel/Histoire,Temperate,City,Hotel,Randonnée;Transports Publics;Vélo,Africa
U1317,Aisha,27,Female,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Voiture;Tuk-Tuk;Taxi,Asia
U1318,Ava,54,Female,Australian,Culturel/Histoire,Temperate,City,Guesthouse,4x4;Voiture;Tuk-Tuk,Oceania
U1319,Andrea,57,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Hostel,Voiture (si isolé);Marche;Randonnée,North America
U1320,Hà,20,Female,Vietnamese,Urbain/Luxe/Shopping,Temperate,City,Villa,Vélo;Bus;Marche,Asia
U1321,Paulina,30,Female,Mexican,Urbain/Luxe/Shopping,Temperate,City,Villa,4x4;Marche;Bateau,North America
U1322,Anja,40,Female,German,Culturel/Histoire,Temperate,City,Airbnb,Métro;Vélo;Randonnée,Europe
U1323,Riku,25,Male,Japanese,Plage/Détente,Hot,Beach,Villa,Marche;Taxi;Tuk-Tuk,Asia
U1324,Laura,22,Female,Brazilian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Métro;Tuk-Tuk;Marche,South America
U1325,Ava,62,Female,Canadian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Métro;Marche;Vélo,North America
U1326,Ayanda,36,Female,South African,Plage/Détente,Hot,Beach,Guesthouse,Transports Publics;Métro;Taxi,Africa
U1327,Yến,56,Female,Vietnamese,Culturel/Histoire,Temperate,City,Airbnb,Marche;Bus;Métro,Asia
U1328,Charlotte,32,Female,Canadian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Tuk-Tuk;Métro;Taxi,North America
U1329,Khoa,32,Male,Vietnamese,Exotique/Budget,Hot,Cultural/Nature,Hostel,Transports Publics;Métro;Voiture,Asia
U1330,Sophia,52,Female,American,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,4x4;Voiture;Randonnée,North America
U1331,Priya,61,Female,Indian,Culturel/Histoire,Temperate,City,Hostel,Vélo;Métro;Tuk-Tuk,Asia
U1332,Elias,20,Male,Swedish,Urbain/Luxe/Shopping,Temperate,City,Villa,Vélo;Marche;Voiture,Europe
U1333,Mateus,18,Male,Brazilian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Scooter;Voiture;Randonnée,South America
U1334,Khoa,61,Male,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Transports Publics;Bateau;Voiture (si isolé),Asia
U1335,Yumi,64,Female,Japanese,Plage/Détente,Hot,Beach,Guesthouse,Marche;Transports Publics;Tuk-Tuk,Asia
U1336,Wilma,24,Female,Swedish,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Transports Publics;Tuk-Tuk;4x4,Europe
U1337,James,67,Male,American,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Scooter;Voiture (si isolé);Tuk-Tuk,North America
U1338,Valeria,31,Female,Colombian,Plage/Détente,Hot,Beach,Airbnb,Taxi;Voiture;Bateau,South America
U1339,Noah,33,Male,Australian,Plage/Détente,Hot,Beach,Hotel,Marche;Scooter;Transports Publics,Oceania
U1340,Dmitry,62,Male,Russian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Taxi;Bateau;Métro,Europe
U1341,Kiên,51,Male,Vietnamese,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Bus;Randonnée;Voiture,Asia
U1342,Noah,36,Male,Australian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Taxi;Scooter;Transports Publics,Oceania
U1343,Seo-Yeon,69,Female,South Korean,Urbain/Luxe/Shopping,Temperate,City,Villa,Transports Publics;Voiture;Métro,Asia
U1344,Aisha,47,Female,Nigerian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Tuk-Tuk;Métro;Taxi,Africa
U1345,Renata,59,Female,Mexican,Plage/Détente,Hot,Beach,Guesthouse,Bateau;Scooter;Métro,North America
U1346,Juan,41,Male,Colombian,Plage/Détente,Hot,Beach,Villa,Voiture;Tuk-Tuk;Taxi,South America
U1347,Ivan,35,Male,Russian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Voiture (si isolé);Vélo;Marche,Europe
U1348,Oliver,22,Male,Canadian,Exotique/Budget,Hot,Cultural/Nature,Villa,Métro;Vélo;Randonnée,North America
U1349,Chinedu,37,Male,Nigerian,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Métro;Marche;Bus,Africa
U1350,Nicolás,56,Male,Colombian,Plage/Détente,Hot,Beach,Airbnb,Voiture (si isolé);Bateau;Vélo,South America
U1351,Karan,38,Male,Indian,Culturel/Histoire,Temperate,City,Villa,4x4;Marche;Vélo,Asia
U1352,Vivek,44,Male,Indian,Plage/Détente,Hot,Beach,Airbnb,Marche;Bus;Taxi,Asia
U1353,Emilia,29,Female,German,Culturel/Histoire,Temperate,City,Villa,Vélo;Métro;Bus,Europe
U1354,Manuel,23,Male,Mexican,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Taxi;4x4;Voiture (si isolé),North America
U1355,Priya,56,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Bus;Taxi;Transports Publics,Asia
U1356,Ha-Eun,39,Female,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Marche;4x4;Bus,Asia
U1357,Olivia,26,Female,Canadian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Bus;Métro;Randonnée,North America
U1358,Daniela,44,Female,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Taxi;Voiture (si isolé);Marche,South America
U1359,Khanya,30,Female,South African,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Randonnée;Marche;Taxi,Africa
U1360,Juan,63,Male,Colombian,Plage/Détente,Hot,Beach,Villa,Vélo;Tuk-Tuk;Voiture,South America
U1361,Turki,30,Male,Saudi,Plage/Détente,Hot,Beach,Guesthouse,Taxi;Vélo;Bateau,Asia
U1362,Hanna,59,Female,German,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Randonnée;Vélo;Voiture,Europe
U1363,Thư,19,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Villa,Marche;Voiture (si isolé);Scooter,Asia
U1364,Marie,40,Female,French,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Métro;Scooter;Bateau,Europe
U1365,Da-Eun,54,Female,South Korean,Urbain/Luxe/Shopping,Temperate,City,Hotel,Transports Publics;Scooter;Voiture,Asia
U1366,Jessica,18,Female,American,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Scooter;Voiture (si isolé);Bateau,North America
U1367,Lena,33,Female,German,Culturel/Histoire,Temperate,City,Villa,Bus;Métro;Tuk-Tuk,Europe
U1368,Ava,26,Female,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Taxi;Voiture (si isolé);Scooter,North America
U1369,Owen,42,Male,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Voiture (si isolé);Marche;Voiture,North America
U1370,Karan,37,Male,Indian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Vélo;Tuk-Tuk;Transports Publics,Asia
U1371,Mia,61,Female,German,Culturel/Histoire,Temperate,City,Hotel,Métro;Marche;Vélo,Europe
U1372,Bandar,33,Male,Saudi,Urbain/Luxe/Shopping,Temperate,City,Airbnb,4x4;Vélo;Marche,Asia
U1373,Ruby,55,Female,Australian,Exotique/Budget,Hot,Cultural/Nature,Hotel,Bateau;Scooter;Bus,Oceania
U1374,Paula,60,Female,Spanish,Plage/Détente,Hot,Beach,Hostel,4x4;Bateau;Vélo,Europe
U1375,Ksenia,43,Female,Russian,Aventure/Nature,Temperate,Adventure/Nature,Villa,4x4;Scooter;Bateau,Europe
U1376,Archie,46,Male,Australian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Marche;Scooter;Voiture (si isolé),Oceania
U1377,Henry,66,Male,Australian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Voiture (si isolé);Taxi;4x4,Oceania
U1378,Mandla,20,Male,South African,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Transports Publics;4x4;Tuk-Tuk,Africa
U1379,Priya,35,Female,Indian,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Vélo;Transports Publics;Taxi,Asia
U1380,Jack,51,Male,Australian,Culturel/Histoire,Temperate,City,Villa,Métro;Randonnée;Tuk-Tuk,Oceania
U1381,William,49,Male,Australian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Scooter;Vélo;Transports Publics,Oceania
U1382,Isla,56,Female,Australian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Scooter;Tuk-Tuk;Voiture,Oceania
U1383,Alejandro,49,Male,Colombian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Marche;Vélo;Tuk-Tuk,South America
U1384,Giorgia,37,Female,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Bus;Randonnée;4x4,Europe
U1385,Natalia,20,Female,Mexican,Culturel/Histoire,Temperate,City,Airbnb,Vélo;Métro;Bus,North America
U1386,Ha-Eun,64,Female,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Villa,Bus;Métro;Tuk-Tuk,Asia
U1387,David,56,Male,Spanish,Exotique/Budget,Hot,Cultural/Nature,Hostel,Randonnée;4x4;Taxi,Europe
U1388,Luciana,68,Female,Colombian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Marche;Transports Publics;Taxi,South America
U1389,Ivan,47,Male,Russian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Taxi;Tuk-Tuk;Bus,Europe
U1390,Aurora,34,Female,Italian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Tuk-Tuk;Voiture (si isolé);Scooter,Europe
U1391,Salma,57,Female,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Tuk-Tuk;4x4;Voiture (si isolé),Africa
U1392,Felix,18,Male,German,Exotique/Budget,Hot,Cultural/Nature,Hostel,Bateau;4x4;Marche,Europe
U1393,Alice,41,Female,French,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Métro;Randonnée;Vélo,Europe
U1394,Sato,31,Male,Japanese,Exotique/Budget,Hot,Cultural/Nature,Villa,Scooter;Transports Publics;Vélo,Asia
U1395,Oliver,37,Male,Canadian,Urbain/Luxe/Shopping,Temperate,City,Hostel,Tuk-Tuk;Vélo;Voiture,North America
U1396,Emeka,28,Male,Nigerian,Plage/Détente,Hot,Beach,Guesthouse,Métro;Tuk-Tuk;Randonnée,Africa
U1397,Louis,25,Male,French,Exotique/Budget,Hot,Cultural/Nature,Hostel,Tuk-Tuk;Randonnée;Bus,Europe
U1398,Alice,27,Female,Swedish,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Voiture;Tuk-Tuk;Bus,Europe
U1399,Mateo,35,Male,Colombian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Marche;Scooter;Métro,South America
U1400,Hana,55,Female,Egyptian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Transports Publics;Marche;Bus,Africa
U1401,Lorenzo,56,Male,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Voiture;Scooter;Transports Publics,Europe
U1402,Youssef,31,Male,Egyptian,Culturel/Histoire,Temperate,City,Hostel,Scooter;Métro;Vélo,Africa
U1403,Olivia,21,Female,Canadian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Taxi;Randonnée;Transports Publics,North America
U1404,Huy,32,Male,Vietnamese,Plage/Détente,Hot,Beach,Hotel,Transports Publics;Randonnée;4x4,Asia
U1405,Elena,38,Female,Russian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Tuk-Tuk;Bus;4x4,Europe
U1406,Sara,59,Female,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Marche;Taxi;Tuk-Tuk,Asia
U1407,Faisal,57,Male,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Villa,Métro;Bateau;Tuk-Tuk,Asia
U1408,Sana,44,Female,Japanese,Plage/Détente,Hot,Beach,Hotel,Métro;Scooter;Taxi,Asia
U1409,Leonardo,65,Male,Italian,Aventure/Nature,Temperate,Adventure/Nature,Villa,Transports Publics;Vélo;Tuk-Tuk,Europe
U1410,Antoine,58,Male,French,Culturel/Histoire,Temperate,City,Guesthouse,Bus;Voiture (si isolé);Randonnée,Europe
U1411,Chinedu,41,Male,Nigerian,Plage/Détente,Hot,Beach,Hotel,Voiture;Randonnée;Métro,Africa
U1412,Valentina,49,Female,Brazilian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Tuk-Tuk;Bateau;Taxi,South America
U1413,Sato,31,Male,Japanese,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Voiture;Bus;Métro,Asia
U1414,Henry,61,Male,Australian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Voiture;Scooter;Randonnée,Oceania
U1415,Joud,25,Female,Saudi,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Taxi;Bus;Scooter,Asia
U1416,Ji-Hoon,44,Male,South Korean,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Taxi;4x4;Randonnée,Asia
U1417,Ngozi,25,Female,Nigerian,Culturel/Histoire,Temperate,City,Villa,Taxi;Marche;Randonnée,Africa
U1418,Mia,52,Female,Canadian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,4x4;Tuk-Tuk;Transports Publics,North America
U1419,Ivan,43,Male,Russian,Culturel/Histoire,Temperate,City,Guesthouse,Voiture;Voiture (si isolé);Marche,Europe
U1420,Siddharth,27,Male,Indian,Froid/Ski/Nordique,Cold,Adventure/Nature,Airbnb,Bus;Scooter;Transports Publics,Asia
U1421,Noah,23,Male,Australian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Bus;Métro;Marche,Oceania
U1422,Dania,24,Female,Saudi,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Transports Publics;Métro;Randonnée,Asia
U1423,Thandi,43,Female,South African,Culturel/Histoire,Temperate,City,Hostel,Bateau;Métro;Vélo,Africa
U1424,Shanti,60,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Bateau;Voiture (si isolé);Taxi,Asia
U1425,Alessandro,60,Male,Italian,Plage/Détente,Hot,Beach,Hotel,Métro;Randonnée;Marche,Europe
U1426,Linnéa,52,Female,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Voiture (si isolé);Bateau;Tuk-Tuk,Europe
U1427,Isabella,36,Female,Mexican,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Transports Publics;Métro;4x4,North America
U1428,Rahul,35,Male,Indian,Plage/Détente,Hot,Beach,Hostel,Taxi;Bus;4x4,Asia
U1429,Pierre,38,Male,French,Exotique/Budget,Hot,Cultural/Nature,Villa,Voiture;Métro;4x4,Europe
U1430,Yuto,50,Male,Japanese,Exotique/Budget,Hot,Cultural/Nature,Hostel,4x4;Voiture (si isolé);Bus,Asia
U1431,Ha-Joon,38,Male,South Korean,Aventure/Nature,Temperate,Adventure/Nature,Villa,Taxi;4x4;Bus,Asia
U1432,Joon-Ho,60,Male,South Korean,Plage/Détente,Hot,Beach,Hostel,Métro;Taxi;Bus,Asia
U1433,Chris,33,Male,American,Froid/Ski/Nordique,Cold,Adventure/Nature,Villa,Tuk-Tuk;Transports Publics;4x4,North America
U1434,Ren,47,Male,Japanese,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Bus;Bateau;Taxi,Asia
U1435,Davide,57,Male,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Guesthouse,Marche;Voiture;Transports Publics,Europe
U1436,Layla,35,Female,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Guesthouse,Randonnée;Vélo;Bateau,Africa
U1437,Daniel,22,Male,Spanish,Plage/Détente,Hot,Beach,Hotel,Vélo;Voiture;Voiture (si isolé),Europe
U1438,Rohan,52,Male,Indian,Exotique/Budget,Hot,Cultural/Nature,Hostel,Vélo;4x4;Voiture (si isolé),Asia
U1439,Erik,44,Male,Swedish,Exotique/Budget,Hot,Cultural/Nature,Villa,Scooter;Bus;Vélo,Europe
U1440,Mohamed,38,Male,Egyptian,Exotique/Budget,Hot,Cultural/Nature,Villa,Randonnée;Marche;Taxi,Africa
U1441,Min-Jun,57,Male,South Korean,Urbain/Luxe/Shopping,Temperate,City,Airbnb,Randonnée;Transports Publics;4x4,Asia
U1442,Matteo,46,Male,Italian,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Bus;Vélo;Scooter,Europe
U1443,Mia,29,Female,Australian,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Voiture (si isolé);Transports Publics;Marche,Oceania
U1444,Javier,39,Male,Mexican,Plage/Détente,Hot,Beach,Hotel,Vélo;Scooter;Tuk-Tuk,North America
U1445,Frieda,52,Female,German,Aventure/Nature,Temperate,Adventure/Nature,Villa,Taxi;Bateau;Métro,Europe
U1446,Aoi,43,Female,Japanese,Plage/Détente,Hot,Beach,Hostel,Voiture (si isolé);Marche;Taxi,Asia
U1447,Mia,59,Female,German,Culturel/Histoire,Temperate,City,Hotel,Scooter;Randonnée;Métro,Europe
U1448,Jonas,43,Male,German,Exotique/Budget,Hot,Cultural/Nature,Villa,Tuk-Tuk;Randonnée;Transports Publics,Europe
U1449,Sara,30,Female,Spanish,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Voiture (si isolé);Transports Publics;Taxi,Europe
U1450,Giorgia,18,Female,Italian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Bus;Voiture;Métro,Europe
U1451,Paulina,66,Female,Mexican,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Voiture (si isolé);Transports Publics;Randonnée,North America
U1452,Mateo,20,Male,Colombian,Culturel/Histoire,Temperate,City,Airbnb,Transports Publics;Voiture (si isolé);Marche,South America
U1453,Daniel,45,Male,Colombian,Plage/Détente,Hot,Beach,Villa,Bus;Scooter;Vélo,South America
U1454,Yến,54,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Randonnée;Vélo;Transports Publics,Asia
U1455,Pablo,62,Male,Spanish,Aventure/Nature,Temperate,Adventure/Nature,Hostel,Taxi;Tuk-Tuk;Transports Publics,Europe
U1456,Aiko,57,Female,Japanese,Plage/Détente,Hot,Beach,Airbnb,Voiture;4x4;Tuk-Tuk,Asia
U1457,Aisha,21,Female,Indian,Culturel/Histoire,Temperate,City,Hotel,Métro;Vélo;Marche,Asia
U1458,Quỳnh,18,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Villa,Bateau;Tuk-Tuk;Vélo,Asia
U1459,Vikram,65,Male,Indian,Culturel/Histoire,Temperate,City,Hotel,4x4;Transports Publics;Randonnée,Asia
U1460,Francesco,59,Male,Italian,Plage/Détente,Hot,Beach,Guesthouse,Vélo;Bateau;Métro,Europe
U1461,Isabella,32,Female,Canadian,Plage/Détente,Hot,Beach,Hostel,Voiture (si isolé);Scooter;Randonnée,North America
U1462,Nawaf,21,Male,Saudi,Exotique/Budget,Hot,Cultural/Nature,Airbnb,Marche;Transports Publics;Randonnée,Asia
U1463,Davide,63,Male,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Voiture;Vélo;Bus,Europe
U1464,Nandi,29,Female,South African,Plage/Détente,Hot,Beach,Guesthouse,Vélo;Scooter;Transports Publics,Africa
U1465,Turki,52,Male,Saudi,Culturel/Histoire,Temperate,City,Airbnb,Bateau;Transports Publics;4x4,Asia
U1466,Carl,59,Male,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Villa,Voiture;Vélo;4x4,Europe
U1467,Quỳnh,35,Female,Vietnamese,Aventure/Nature,Temperate,Adventure/Nature,Airbnb,Tuk-Tuk;Voiture (si isolé);Vélo,Asia
U1468,Ava,24,Female,American,Aventure/Nature,Temperate,Adventure/Nature,Hotel,Scooter;Transports Publics;Bateau,North America
U1469,Kavita,32,Female,Indian,Urbain/Luxe/Shopping,Temperate,City,Guesthouse,Taxi;Scooter;Marche,Asia
U1470,Aiko,46,Female,Japanese,Plage/Détente,Hot,Beach,Airbnb,Voiture;Tuk-Tuk;4x4,Asia
U1471,Ava,18,Female,Australian,Urbain/Luxe/Shopping,Temperate,City,Villa,Taxi;Métro;Vélo,Oceania
U1472,Ava,60,Female,Australian,Aventure/Nature,Temperate,Adventure/Nature,Guesthouse,Bateau;Bus;Taxi,Oceania
U1473,Gustav,69,Male,Swedish,Culturel/Histoire,Temperate,City,Villa,Vélo;Métro;Tuk-Tuk,Europe
U1474,Karan,58,Male,Indian,Culturel/Histoire,Temperate,City,Airbnb,Marche;Scooter;4x4,Asia
U1475,Santiago,23,Male,Colombian,Urbain/Luxe/Shopping,Temperate,City,Hotel,Vélo;Marche;Randonnée,South America
U1476,William,41,Male,Canadian,Culturel/Histoire,Temperate,City,Villa,Métro;Marche;Transports Publics,North America
U1477,Emma,29,Female,Swedish,Aventure/Nature,Temperate,Adventure/Nature,Villa,Métro;Taxi;Tuk-Tuk,Europe
U1478,Martina,35,Female,Italian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hostel,Randonnée;4x4;Marche,Europe
U1479,Amr,62,Male,Egyptian,Froid/Ski/Nordique,Cold,Adventure/Nature,Hotel,Scooter;Transports Publics;Métro,Africa
