Trip ID,User ID,Destination,Start date,End date,Duration (days),Traveler name,Traveler age,Traveler gender,Traveler nationality,Accommodation type,Accommodation cost,Average Daily Cost,Total cost,Local Transport Mode
T04912,U0892,"Ubud, Indonesia",2019-12-10,2019-12-18,9,Yemi,24,Female,Nigerian,Guesthouse,467.76,869.76,1337.52,Transports Publics
T04913,U0892,"Marrakech, Morocco",2015-01-06,2015-01-13,8,Yemi,24,Female,Nigerian,Guesthouse,262.14,334.8,596.94,Randonnée
T04914,U0893,"Reykjavik, Iceland",2018-06-06,2018-06-13,8,Anna,25,Female,Swedish,Hostel,477.89,1465.82,1943.71,Bateau
T04915,U0893,"Buenos Aires, Argentina",2022-10-19,2022-10-23,5,Anna,25,Female,Swedish,Guesthouse,293.73,485.03,778.76,Randonnée
T04916,U0893,"London, UK",2016-06-13,2016-06-18,6,Anna,25,Female,Swedish,Hostel,307.14,992.16,1299.3,Taxi
T04917,U0893,"Lagos, Nigeria",2019-07-18,2019-07-20,3,Anna,25,Female,Swedish,Hostel,67.01,145.05,212.06,Vélo
T04918,U0893,"Himeji, Japan",2015-07-02,2015-07-10,9,Anna,25,Female,Swedish,Hotel,1122.89,847.42,1970.31,Voiture (si isolé)
T04919,U0894,"Seoul, South Korea",2019-08-21,2019-08-23,3,Kenji,46,Male,Japanese,Guesthouse,303.78,578.41,882.19,Voiture (si isolé)
T04920,U0894,"Paris, France",2020-11-26,2020-11-28,3,Kenji,46,Male,Japanese,Guesthouse,260.33,574.92,835.25,Marche
T04921,U0894,"San Diego, USA",2019-02-21,2019-02-27,7,Kenji,46,Male,Japanese,Guesthouse,628.33,1253.71,1882.04,4x4
T04922,U0894,"Kyoto, Japan",2024-05-19,2024-05-28,10,Kenji,46,Male,Japanese,Guesthouse,505.29,878.86,1384.15,4x4
T04923,U0894,"Wellington, New Zealand",2022-06-21,2022-06-26,6,Kenji,46,Male,Japanese,Hostel,305.4,1183.97,1489.37,Voiture (si isolé)
T04924,U0895,"Helsinki, Finland",2025-04-24,2025-04-30,7,Ji-Hoon,66,Male,South Korean,Guesthouse,720.46,1357.35,2077.81,Scooter
T04925,U0895,"Patagonia, Argentina",2025-11-05,2025-11-17,13,Ji-Hoon,66,Male,South Korean,Guesthouse,677.16,1220.28,1897.44,Scooter
T04926,U0895,"New York, USA",2018-04-15,2018-04-18,4,Ji-Hoon,66,Male,South Korean,Hostel,242.87,694.59,937.46,Scooter
T04927,U0895,"Galapagos Islands, Ecuador",2024-08-17,2024-08-24,8,Ji-Hoon,66,Male,South Korean,Camping,238.54,1304.98,1543.52,Scooter
T04928,U0895,"Hokkaido, Japan",2015-02-04,2015-02-16,13,Ji-Hoon,66,Male,South Korean,Hostel,450.53,1254.64,1705.17,Scooter
T04929,U0895,"Oslo, Norway",2016-07-19,2016-07-23,5,Ji-Hoon,66,Male,South Korean,Airbnb,608.64,973.49,1582.13,Transports Publics
T04930,U0895,"Galapagos Islands, Ecuador",2021-06-04,2021-06-10,7,Ji-Hoon,66,Male,South Korean,Hostel,393.53,1378.14,1771.67,Scooter
T04931,U0895,"Los Angeles, USA",2025-02-21,2025-02-23,3,Ji-Hoon,66,Male,South Korean,Guesthouse,255.22,549.49,804.71,Scooter
T04932,U0896,"Venice, Italy",2019-08-20,2019-08-22,3,David,53,Male,American,Hotel,510.62,564.87,1075.49,Scooter
T04933,U0896,"Boston, USA",2015-09-03,2015-09-06,4,David,53,Male,American,Airbnb,576.78,654.71,1231.49,Bateau
T04934,U0896,"London, UK",2022-01-07,2022-01-09,3,David,53,Male,American,Hostel,150.47,541.42,691.89,Métro
T04935,U0896,"Munich, Germany",2020-06-05,2020-06-11,7,David,53,Male,American,Guesthouse,389.61,638.18,1027.79,4x4
T04936,U0896,"Cusco, Peru",2020-07-25,2020-08-03,10,David,53,Male,American,Guesthouse,502.34,979.79,1482.13,Bus
T04937,U0896,"San Diego, USA",2019-09-21,2019-09-27,7,David,53,Male,American,Guesthouse,608.9,1332.34,1941.24,Marche
T04938,U0896,"Amsterdam, Netherlands",2021-10-01,2021-10-04,4,David,53,Male,American,Guesthouse,410.22,783.58,1193.8,Voiture (si isolé)
T04939,U0896,"Edinburgh, UK",2023-03-16,2023-03-22,7,David,53,Male,American,Guesthouse,351.57,667.8,1019.37,4x4
T04940,U0897,"Jeddah, Saudi Arabia",2015-07-21,2015-07-27,7,Kelechi,41,Male,Nigerian,Airbnb,1054.4,1210.87,2265.27,Bus
T04941,U0897,"Rome, Italy",2017-10-18,2017-10-24,7,Kelechi,41,Male,Nigerian,Airbnb,529.66,650.13,1179.79,Voiture
T04942,U0898,"Cusco, Peru",2024-07-07,2024-07-13,7,Michael,45,Male,American,Guesthouse,346.6,666.69,1013.29,Bus
T04943,U0898,"Kyoto, Japan",2019-04-19,2019-05-01,13,Michael,45,Male,American,Guesthouse,628.57,1193.03,1821.6,Taxi
T04944,U0898,"Cusco, Peru",2020-01-01,2020-01-09,9,Michael,45,Male,American,Guesthouse,476.29,757.49,1233.78,Voiture (si isolé)
T04945,U0898,"Le Caire, Egypt",2024-03-27,2024-04-10,15,Michael,45,Male,American,Guesthouse,508.22,634.06,1142.28,Scooter
T04946,U0898,"Reykjavik, Iceland",2020-10-14,2020-10-22,9,Michael,45,Male,American,Guesthouse,778.24,1717.92,2496.16,Métro
T04947,U0898,"Bali, Indonesia",2023-11-23,2023-12-04,12,Michael,45,Male,American,Guesthouse,697.8,1081.03,1778.83,Scooter
T04948,U0898,"Toronto, Canada",2024-05-22,2024-05-27,6,Michael,45,Male,American,Guesthouse,282.05,561.5,843.55,Métro
T04949,U0899,"Hokkaido, Japan",2015-03-14,2015-03-27,14,Juan,26,Male,Colombian,Hostel,416.97,1310.44,1727.41,Voiture
T04950,U0899,"Patagonia, Argentina",2025-05-09,2025-05-23,15,Juan,26,Male,Colombian,Hostel,523.35,1439.85,1963.2,Voiture (si isolé)
T04951,U0899,"Banff, Canada",2017-04-17,2017-04-28,12,Juan,26,Male,Colombian,Hostel,655.04,2181.55,2836.59,Métro
T04952,U0899,"St Petersburg, Russia",2015-05-07,2015-05-11,5,Juan,26,Male,Colombian,Hotel,598.9,468.96,1067.86,Voiture (si isolé)
T04953,U0899,"Patagonia, Argentina",2016-04-25,2016-05-03,9,Juan,26,Male,Colombian,Hostel,351.23,857.43,1208.66,Taxi
T04954,U0899,"Chiang Mai, Thailand",2018-12-02,2018-12-09,8,Juan,26,Male,Colombian,Airbnb,418.4,343.78,762.18,Voiture (si isolé)
T04955,U0899,"Yellowstone NP, USA",2018-03-15,2018-03-25,11,Juan,26,Male,Colombian,Hostel,341.26,1002.3,1343.56,Voiture (si isolé)
T04956,U0899,"Hokkaido, Japan",2015-09-26,2015-10-05,10,Juan,26,Male,Colombian,Guesthouse,473.52,932.93,1406.45,Taxi
T04957,U0899,"Stockholm, Sweden",2021-12-02,2021-12-08,7,Juan,26,Male,Colombian,Airbnb,1010.13,1304.13,2314.26,Métro
T04958,U0900,"Banff, Canada",2019-06-19,2019-06-27,9,Ava,38,Female,American,Airbnb,1392.65,1578.84,2971.49,Transports Publics
T04959,U0900,"Hokkaido, Japan",2017-10-23,2017-11-05,14,Ava,38,Female,American,Guesthouse,833.42,1172.71,2006.13,Tuk-Tuk
T04960,U0900,"San Francisco, USA",2017-03-18,2017-03-21,4,Ava,38,Female,American,Guesthouse,346.55,767.21,1113.76,Taxi
T04961,U0900,"Hokkaido, Japan",2018-04-15,2018-04-27,13,Ava,38,Female,American,Guesthouse,613.95,1076.76,1690.71,Marche
T04962,U0900,"Dubrovnik, Croatia",2015-12-10,2015-12-20,11,Ava,38,Female,American,Guesthouse,522.59,1008.73,1531.32,Bus
T04963,U0900,"Galapagos Islands, Ecuador",2021-04-06,2021-04-13,8,Ava,38,Female,American,Hotel,1763.0,1352.33,3115.33,Vélo
T04964,U0900,"Iguazu Falls, Brazil",2015-04-23,2015-05-04,12,Ava,38,Female,American,Guesthouse,359.82,497.06,856.88,Marche
T04965,U0901,"Auckland, New Zealand",2018-02-01,2018-02-06,6,Sara,67,Female,Spanish,Hotel,785.25,593.52,1378.77,Marche
T04966,U0901,"Mexico City, Mexico",2022-04-07,2022-04-10,4,Sara,67,Female,Spanish,Hotel,525.37,394.03,919.4,Marche
T04967,U0901,"San Diego, USA",2016-07-16,2016-07-21,6,Sara,67,Female,Spanish,Hotel,1072.88,1096.24,2169.12,Taxi
T04968,U0901,"Buenos Aires, Argentina",2023-12-25,2023-12-27,3,Sara,67,Female,Spanish,Guesthouse,144.75,281.96,426.71,Bus
T04969,U0901,"Sydney, Australia",2018-05-11,2018-05-16,6,Sara,67,Female,Spanish,Hotel,1126.71,1010.56,2137.27,Marche
T04970,U0901,"Yellowstone NP, USA",2015-09-11,2015-09-22,12,Sara,67,Female,Spanish,Guesthouse,588.21,1026.86,1615.07,Bus
T04971,U0901,"Banff, Canada",2020-10-17,2020-10-23,7,Sara,67,Female,Spanish,Airbnb,1060.03,1355.82,2415.85,Vélo
T04972,U0901,"Sydney, Australia",2017-01-14,2017-01-19,6,Sara,67,Female,Spanish,Hotel,1231.47,1013.18,2244.65,Bateau
T04973,U0901,"Reykjavik, Iceland",2024-09-04,2024-09-10,7,Sara,67,Female,Spanish,Hotel,1361.62,1138.48,2500.1,Marche
T04974,U0902,"Jeddah, Saudi Arabia",2018-02-13,2018-02-17,5,Dmitry,56,Male,Russian,Guesthouse,417.24,914.89,1332.13,Vélo
T04975,U0902,"Phuket, Thailand",2019-06-21,2019-07-02,12,Dmitry,56,Male,Russian,Hotel,798.75,523.93,1322.68,Voiture (si isolé)
T04976,U0902,"Palawan, Philippines",2020-12-16,2020-12-20,5,Dmitry,56,Male,Russian,Guesthouse,305.24,448.13,753.37,Métro
T04977,U0902,"Giza, Egypt",2019-07-20,2019-08-03,15,Dmitry,56,Male,Russian,Guesthouse,470.31,724.93,1195.24,Transports Publics
T04978,U0902,"Galapagos Islands, Ecuador",2023-04-23,2023-04-29,7,Dmitry,56,Male,Russian,Guesthouse,617.57,1250.13,1867.7,Métro
T04979,U0902,"Bali, Indonesia",2022-11-04,2022-11-09,6,Dmitry,56,Male,Russian,Resort,1633.14,487.52,2120.66,Vélo
T04980,U0902,"Ho Chi Minh City, Vietnam",2020-11-18,2020-11-24,7,Dmitry,56,Male,Russian,Guesthouse,198.56,290.06,488.62,Voiture (si isolé)
T04981,U0902,"Miami, USA",2020-07-03,2020-07-14,12,Dmitry,56,Male,Russian,Guesthouse,1061.82,2200.17,3261.99,Bateau
T04982,U0903,"Geneva, Switzerland",2024-09-23,2024-09-29,7,Ella,42,Female,Australian,Airbnb,1045.74,1354.93,2400.67,Bateau
T04983,U0903,"Geneva, Switzerland",2024-10-20,2024-10-22,3,Ella,42,Female,Australian,Guesthouse,257.73,528.96,786.69,Bus
T04984,U0903,"Patagonia, Argentina",2015-05-02,2015-05-11,10,Ella,42,Female,Australian,Guesthouse,584.9,896.84,1481.74,Bus
T04985,U0903,"Queenstown, New Zealand",2021-05-03,2021-05-10,8,Ella,42,Female,Australian,Hostel,413.63,1437.59,1851.22,Taxi
T04986,U0903,"Reykjavik, Iceland",2023-09-18,2023-09-30,13,Ella,42,Female,Australian,Camping,483.81,2470.82,2954.63,Scooter
T04987,U0903,"Moscow, Russia",2022-02-13,2022-02-16,4,Ella,42,Female,Australian,Hotel,500.85,350.66,851.51,Bateau
T04988,U0904,"Sydney, Australia",2019-01-17,2019-01-23,7,Samuel,64,Male,Colombian,Guesthouse,711.26,1315.11,2026.37,Tuk-Tuk
T04989,U0904,"Buenos Aires, Argentina",2022-07-06,2022-07-12,7,Samuel,64,Male,Colombian,Hostel,222.9,643.95,866.85,Tuk-Tuk
T04990,U0904,"Pékin, China",2020-03-10,2020-03-15,6,Samuel,64,Male,Colombian,Guesthouse,311.16,535.79,846.95,Taxi
T04991,U0904,"Vancouver, Canada",2018-06-27,2018-07-02,6,Samuel,64,Male,Colombian,Airbnb,751.84,1103.67,1855.51,Transports Publics
T04992,U0904,"Pékin, China",2021-06-10,2021-06-12,3,Samuel,64,Male,Colombian,Guesthouse,154.62,270.82,425.44,Vélo
T04993,U0905,"Nice, France",2018-09-22,2018-09-29,8,Charlotte,31,Female,Australian,Villa,3102.12,1349.63,4451.75,Vélo
T04994,U0905,"Cairns, Australia",2015-04-22,2015-04-26,5,Charlotte,31,Female,Australian,Guesthouse,243.49,462.29,705.78,Voiture
T04995,U0905,"Bali, Indonesia",2021-12-06,2021-12-16,11,Charlotte,31,Female,Australian,Guesthouse,594.68,944.32,1539.0,Bus
T04996,U0905,"Perth, Australia",2015-01-17,2015-01-24,8,Charlotte,31,Female,Australian,Guesthouse,426.11,773.49,1199.6,Vélo
T04997,U0905,"Galapagos Islands, Ecuador",2025-04-19,2025-05-02,14,Charlotte,31,Female,Australian,Guesthouse,1130.16,2417.15,3547.31,4x4
T04998,U0905,"Kruger NP, South Africa",2016-10-06,2016-10-18,13,Charlotte,31,Female,Australian,Hotel,2908.05,2469.65,5377.7,Vélo
T04999,U0905,"Kruger NP, South Africa",2025-11-09,2025-11-19,11,Charlotte,31,Female,Australian,Guesthouse,889.74,2171.51,3061.25,Bus
T05000,U0905,"Miami, USA",2019-10-23,2019-11-02,11,Charlotte,31,Female,Australian,Guesthouse,1056.15,1830.6,2886.75,4x4
T05001,U0905,"Kyoto, Japan",2015-10-21,2015-11-03,14,Charlotte,31,Female,Australian,Guesthouse,775.29,1145.25,1920.54,Randonnée
T05002,U0906,"Malé, Maldives",2020-11-15,2020-11-21,7,Min-Ji,59,Female,South Korean,Villa,2266.69,1348.75,3615.44,Tuk-Tuk
T05003,U0906,"Dubai, UAE",2023-04-03,2023-04-09,7,Min-Ji,59,Female,South Korean,Guesthouse,651.92,1151.92,1803.84,Voiture (si isolé)
T05004,U0906,"Ubud, Indonesia",2015-11-11,2015-11-23,13,Min-Ji,59,Female,South Korean,Guesthouse,627.1,1129.03,1756.13,Transports Publics
T05005,U0906,"Bali, Indonesia",2024-10-15,2024-10-21,7,Min-Ji,59,Female,South Korean,Guesthouse,385.63,677.47,1063.1,Voiture (si isolé)
T05006,U0906,"Cartagena, Colombia",2024-09-08,2024-09-17,10,Min-Ji,59,Female,South Korean,Villa,2427.67,821.8,3249.47,Taxi
T05007,U0907,"Reykjavik, Iceland",2022-12-12,2022-12-26,15,Yazeed,58,Male,Saudi,Hostel,795.95,2559.89,3355.84,Randonnée
T05008,U0907,"Bali, Indonesia",2022-04-08,2022-04-14,7,Yazeed,58,Male,Saudi,Guesthouse,424.05,637.24,1061.29,Bateau
T05009,U0907,"Kruger NP, South Africa",2021-12-14,2021-12-28,15,Yazeed,58,Male,Saudi,Airbnb,2170.79,2872.03,5042.82,Voiture (si isolé)
T05010,U0907,"Amsterdam, Netherlands",2020-05-27,2020-06-02,7,Yazeed,58,Male,Saudi,Airbnb,987.37,1146.97,2134.34,Tuk-Tuk
T05011,U0907,"Paris, France",2020-12-18,2020-12-22,5,Yazeed,58,Male,Saudi,Airbnb,671.04,816.11,1487.15,Bus
T05012,U0907,"San Francisco, USA",2022-07-03,2022-07-09,7,Yazeed,58,Male,Saudi,Airbnb,937.74,1347.05,2284.79,Transports Publics
T05013,U0907,"Mexico City, Mexico",2017-07-18,2017-07-24,7,Yazeed,58,Male,Saudi,Hotel,809.97,646.6,1456.57,Scooter
T05014,U0907,"Hokkaido, Japan",2021-01-27,2021-02-10,15,Yazeed,58,Male,Saudi,Camping,308.98,1411.46,1720.44,Taxi
T05015,U0908,"Kyoto, Japan",2015-12-22,2015-12-29,8,Nour,65,Female,Egyptian,Guesthouse,412.7,650.97,1063.67,Marche
T05016,U0908,"Malé, Maldives",2021-04-16,2021-04-22,7,Nour,65,Female,Egyptian,Resort,2792.34,1283.8,4076.14,Voiture (si isolé)
T05017,U0908,"Rio de Janeiro, Brazil",2021-01-09,2021-01-15,7,Nour,65,Female,Egyptian,Guesthouse,422.6,672.05,1094.65,Marche
T05018,U0908,"Dubai, UAE",2019-06-05,2019-06-11,7,Nour,65,Female,Egyptian,Guesthouse,712.15,1352.83,2064.98,Voiture
T05019,U0908,"Bali, Indonesia",2022-05-25,2022-06-04,11,Nour,65,Female,Egyptian,Villa,2240.14,1061.21,3301.35,Bateau
T05020,U0908,"Cusco, Peru",2017-11-08,2017-11-19,12,Nour,65,Female,Egyptian,Guesthouse,641.83,1082.24,1724.07,Taxi
T05021,U0908,"Zanzibar, Tanzania",2021-05-10,2021-05-14,5,Nour,65,Female,Egyptian,Guesthouse,237.04,409.26,646.3,Taxi
T05022,U0909,"Kruger NP, South Africa",2022-05-06,2022-05-12,7,Louis,41,Male,French,Airbnb,1051.9,1358.32,2410.22,Marche
T05023,U0909,"Bangkok, Thailand",2025-07-08,2025-07-12,5,Louis,41,Male,French,Airbnb,278.56,210.18,488.74,Voiture
T05024,U0909,"Dubai, UAE",2018-05-20,2018-05-23,4,Louis,41,Male,French,Hostel,207.34,656.98,864.32,Taxi
T05025,U0909,"Perth, Australia",2025-07-14,2025-07-23,10,Louis,41,Male,French,Airbnb,790.97,988.81,1779.78,Transports Publics
T05026,U0909,"Fiji, Fiji",2020-06-02,2020-06-11,10,Louis,41,Male,French,Villa,2324.27,917.29,3241.56,Taxi
T05027,U0909,"Galapagos Islands, Ecuador",2015-09-24,2015-10-01,8,Louis,41,Male,French,Airbnb,1103.08,1508.87,2611.95,Marche
T05028,U0909,"Chiang Mai, Thailand",2016-04-05,2016-04-13,9,Louis,41,Male,French,Guesthouse,291.41,392.45,683.86,Transports Publics
T05029,U0910,"Reykjavik, Iceland",2015-11-26,2015-12-04,9,Sara,31,Female,Spanish,Airbnb,1230.28,1727.15,2957.43,Voiture (si isolé)
T05030,U0910,"Barcelona, Spain",2021-11-01,2021-11-05,5,Sara,31,Female,Spanish,Airbnb,481.91,444.36,926.27,Taxi
T05031,U0910,"Hokkaido, Japan",2022-07-23,2022-07-31,9,Sara,31,Female,Spanish,Airbnb,818.72,847.05,1665.77,Taxi
T05032,U0910,"Patagonia, Argentina",2017-01-19,2017-02-02,15,Sara,31,Female,Spanish,Hotel,1710.01,1356.8,3066.81,Taxi
T05033,U0910,"Kruger NP, South Africa",2022-12-07,2022-12-19,13,Sara,31,Female,Spanish,Airbnb,1975.23,2168.04,4143.27,Tuk-Tuk
T05034,U0911,"Bali, Indonesia",2019-09-03,2019-09-13,11,Nandi,37,Female,South African,Hotel,1435.01,1004.06,2439.07,Marche
T05035,U0911,"Ubud, Indonesia",2015-06-10,2015-06-23,14,Nandi,37,Female,South African,Hostel,548.58,1363.37,1911.95,Vélo
T05036,U0911,"Auckland, New Zealand",2020-12-13,2020-12-15,3,Nandi,37,Female,South African,Hostel,111.72,264.56,376.28,Voiture
T05037,U0911,"Ho Chi Minh City, Vietnam",2017-08-24,2017-08-27,4,Nandi,37,Female,South African,Hostel,69.53,188.8,258.33,Voiture
T05038,U0911,"Malé, Maldives",2024-09-22,2024-09-29,8,Nandi,37,Female,South African,Resort,3284.9,1534.5,4819.4,Voiture
T05039,U0911,"Amsterdam, Netherlands",2016-04-23,2016-04-26,4,Nandi,37,Female,South African,Hostel,196.11,728.22,924.33,Voiture
T05040,U0911,"Kathmandu, Nepal",2020-10-03,2020-10-17,15,Nandi,37,Female,South African,Guesthouse,484.5,724.42,1208.92,Voiture
T05041,U0912,"Sydney, Australia",2024-06-01,2024-06-04,4,Yoo-Jin,59,Female,South Korean,Hotel,683.62,718.6,1402.22,Bus
T05042,U0912,"Toronto, Canada",2018-03-17,2018-03-20,4,Yoo-Jin,59,Female,South Korean,Hotel,508.95,344.06,853.01,Scooter
T05043,U0912,"Budapest, Hungary",2017-04-07,2017-04-11,5,Yoo-Jin,59,Female,South Korean,Hotel,373.67,205.77,579.44,Taxi
T05044,U0912,"Los Angeles, USA",2019-04-18,2019-04-23,6,Yoo-Jin,59,Female,South Korean,Hotel,1041.75,1111.31,2153.06,Taxi
T05045,U0912,"Pékin, China",2025-07-14,2025-07-20,7,Yoo-Jin,59,Female,South Korean,Hotel,735.77,653.48,1389.25,Vélo
T05046,U0912,"Paris, France",2018-05-09,2018-05-12,4,Yoo-Jin,59,Female,South Korean,Hotel,835.94,685.89,1521.83,Taxi
T05047,U0912,"Paris, France",2020-08-01,2020-08-04,4,Yoo-Jin,59,Female,South Korean,Hostel,214.43,757.89,972.32,Tuk-Tuk
T05048,U0912,"Seoul, South Korea",2016-10-11,2016-10-16,6,Yoo-Jin,59,Female,South Korean,Hostel,374.73,1018.19,1392.92,Taxi
T05049,U0912,"Wellington, New Zealand",2017-10-04,2017-10-10,7,Yoo-Jin,59,Female,South Korean,Hotel,1318.85,1157.96,2476.81,Taxi
T05050,U0912,"Shanghai, China",2025-10-12,2025-10-16,5,Yoo-Jin,59,Female,South Korean,Hotel,518.1,451.43,969.53,Bus
T05051,U0913,"Paris, France",2016-03-20,2016-03-22,3,Zanele,63,Female,South African,Guesthouse,306.77,519.46,826.23,Voiture (si isolé)
T05052,U0913,"Paris, France",2023-12-12,2023-12-15,4,Zanele,63,Female,South African,Airbnb,559.65,718.2,1277.85,Voiture (si isolé)
T05053,U0913,"Wellington, New Zealand",2022-09-19,2022-09-21,3,Zanele,63,Female,South African,Guesthouse,281.86,528.31,810.17,Voiture (si isolé)
T05054,U0913,"Delhi, India",2015-10-10,2015-10-14,5,Zanele,63,Female,South African,Guesthouse,154.91,227.58,382.49,Voiture (si isolé)
T05055,U0913,"Dublin, Ireland",2020-09-10,2020-09-15,6,Zanele,63,Female,South African,Guesthouse,313.68,553.4,867.08,Taxi
T05056,U0913,"Venice, Italy",2018-01-03,2018-01-07,5,Zanele,63,Female,South African,Guesthouse,399.29,973.17,1372.46,4x4
T05057,U0913,"Melbourne, Australia",2016-07-15,2016-07-17,3,Zanele,63,Female,South African,Hostel,180.02,570.86,750.88,Marche
T05058,U0913,"Dublin, Ireland",2021-09-06,2021-09-12,7,Zanele,63,Female,South African,Guesthouse,363.63,632.88,996.51,Marche
T05059,U0914,"Nairobi, Kenya",2022-01-24,2022-01-28,5,Julia,62,Female,Brazilian,Guesthouse,305.27,413.15,718.42,Transports Publics
T05060,U0914,"Kuala Lumpur, Malaysia",2025-06-24,2025-06-29,6,Julia,62,Female,Brazilian,Guesthouse,162.48,292.34,454.82,Vélo
T05061,U0915,"Amman, Jordan",2023-01-11,2023-01-17,7,Ji-Woo,38,Female,South Korean,Guesthouse,399.25,679.05,1078.3,Tuk-Tuk
T05062,U0915,"Yellowstone NP, USA",2023-03-23,2023-04-02,11,Ji-Woo,38,Female,South Korean,Guesthouse,572.71,954.6,1527.31,Métro
T05063,U0915,"Le Caire, Egypt",2022-10-25,2022-11-02,9,Ji-Woo,38,Female,South Korean,Airbnb,395.0,440.13,835.13,Vélo
T05064,U0915,"Kruger NP, South Africa",2021-12-12,2021-12-18,7,Ji-Woo,38,Female,South Korean,Guesthouse,589.96,1304.21,1894.17,Taxi
T05065,U0915,"Kyoto, Japan",2023-05-19,2023-05-28,10,Ji-Woo,38,Female,South Korean,Hostel,400.0,900.45,1300.45,Taxi
T05066,U0915,"Bali, Indonesia",2015-04-17,2015-04-21,5,Ji-Woo,38,Female,South Korean,Guesthouse,256.45,444.29,700.74,Bus
T05067,U0916,"Chiang Mai, Thailand",2020-06-27,2020-07-09,13,Greta,61,Female,Italian,Airbnb,652.64,618.9,1271.54,Taxi
T05068,U0916,"Lagos, Nigeria",2022-09-27,2022-09-30,4,Greta,61,Female,Italian,Airbnb,205.53,188.93,394.46,Métro
T05069,U0916,"Zanzibar, Tanzania",2021-12-16,2021-12-24,9,Greta,61,Female,Italian,Guesthouse,502.38,819.41,1321.79,Taxi
T05070,U0916,"Bali, Indonesia",2023-01-11,2023-01-17,7,Greta,61,Female,Italian,Airbnb,606.03,688.75,1294.78,Marche
T05071,U0917,"Rome, Italy",2021-05-27,2021-05-29,3,Maha,49,Female,Saudi,Hostel,103.13,266.3,369.43,Bus
T05072,U0917,"San Francisco, USA",2016-04-05,2016-04-07,3,Maha,49,Female,Saudi,Airbnb,383.43,519.75,903.18,4x4
T05073,U0917,"Pékin, China",2017-07-25,2017-07-29,5,Maha,49,Female,Saudi,Hostel,167.57,436.85,604.42,Randonnée
T05074,U0917,"Melbourne, Australia",2019-07-16,2019-07-19,4,Maha,49,Female,Saudi,Hostel,220.09,780.44,1000.53,Randonnée
T05075,U0917,"Vienna, Austria",2015-09-11,2015-09-16,6,Maha,49,Female,Saudi,Hostel,225.35,577.79,803.14,Scooter
T05076,U0918,"Seoul, South Korea",2015-11-12,2015-11-17,6,Juan,50,Male,Mexican,Hotel,1041.27,1034.75,2076.02,Randonnée
T05077,U0918,"San Francisco, USA",2017-10-02,2017-10-07,6,Juan,50,Male,Mexican,Guesthouse,571.5,1002.99,1574.49,Randonnée
T05078,U0918,"Hokkaido, Japan",2019-08-06,2019-08-16,11,Juan,50,Male,Mexican,Hostel,431.59,1023.64,1455.23,Transports Publics
T05079,U0918,"Reykjavik, Iceland",2022-04-26,2022-05-09,14,Juan,50,Male,Mexican,Hostel,814.85,2474.97,3289.82,Randonnée
T05080,U0918,"Mexico City, Mexico",2017-12-27,2018-01-02,7,Juan,50,Male,Mexican,Airbnb,623.7,662.19,1285.89,Métro
T05081,U0918,"Kruger NP, South Africa",2018-06-11,2018-06-25,15,Juan,50,Male,Mexican,Hostel,727.35,2444.63,3171.98,Randonnée
T05082,U0919,"San Juan, Puerto Rico",2022-05-09,2022-05-19,11,Karan,20,Male,Indian,Guesthouse,623.04,926.88,1549.92,Voiture
T05083,U0919,"Ubud, Indonesia",2024-12-26,2025-01-02,8,Karan,20,Male,Indian,Hostel,290.09,771.41,1061.5,Bus
T05084,U0919,"Stockholm, Sweden",2018-11-23,2018-11-26,4,Karan,20,Male,Indian,Hostel,247.29,735.53,982.82,Métro
T05085,U0919,"Dubai, UAE",2017-07-25,2017-07-28,4,Karan,20,Male,Indian,Hostel,251.82,686.52,938.34,Marche
T05086,U0919,"Cusco, Peru",2020-11-22,2020-12-01,10,Karan,20,Male,Indian,Hostel,333.18,959.64,1292.82,Bus
T05087,U0919,"Wellington, New Zealand",2021-08-25,2021-08-27,3,Karan,20,Male,Indian,Hostel,187.85,540.57,728.42,Marche
T05088,U0919,"Medina, Saudi Arabia",2015-02-17,2015-02-28,12,Karan,20,Male,Indian,Hostel,705.73,2343.79,3049.52,Randonnée
T05089,U0920,"Bali, Indonesia",2017-06-24,2017-07-05,12,Evelyn,57,Female,American,Guesthouse,683.78,972.82,1656.6,Taxi
T05090,U0920,"Zanzibar, Tanzania",2022-06-11,2022-06-21,11,Evelyn,57,Female,American,Resort,2720.09,912.69,3632.78,Vélo
T05091,U0920,"Kruger NP, South Africa",2015-12-09,2015-12-15,7,Evelyn,57,Female,American,Guesthouse,592.71,1247.75,1840.46,Transports Publics
T05092,U0920,"Cusco, Peru",2016-04-10,2016-04-24,15,Evelyn,57,Female,American,Guesthouse,889.24,1328.95,2218.19,Métro
T05093,U0920,"Le Caire, Egypt",2023-08-25,2023-09-03,10,Evelyn,57,Female,American,Guesthouse,286.63,447.58,734.21,Vélo
T05094,U0921,"Reykjavik, Iceland",2018-02-21,2018-03-06,14,Ava,54,Female,American,Hostel,742.41,2287.4,3029.81,Marche
T05095,U0921,"Pékin, China",2025-01-25,2025-01-31,7,Ava,54,Female,American,Hostel,280.05,584.78,864.83,4x4
T05096,U0922,"Montreal, Canada",2023-11-04,2023-11-09,6,Yemi,55,Female,Nigerian,Airbnb,470.77,578.22,1048.99,4x4
T05097,U0922,"Patagonia, Argentina",2019-11-15,2019-11-21,7,Yemi,55,Female,Nigerian,Airbnb,549.27,594.73,1144.0,Bateau
